CountryCode,SeriesCode,DESCRIPTION
TZA,ST.INT.DPRT,Includes overnight visitors (tourists) only.
TZA,IS.RRS.GOOD.MT.K6,Source: Internation Union of Railways (UIC)
TZA,SP.DYN.CBRT.IN,Data source: United Nations World Population Prospects
TZA,NY.ADJ.NNTY.PC.KD.ZG,Data cover mainland Tanzania only.
TZA,NY.GNP.PCAP.KD,Data cover mainland Tanzania only.
TZA,SM.POP.NETM,Data source: United Nations World Population Prospects
TZA,NY.GDP.PCAP.PP.CD,Data cover mainland Tanzania only.
UGA,SP.DYN.LE00.FE.IN,Data source: United Nations World Population Prospects
UGA,IT.MLT.MAIN,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
UGA,SP.DYN.LE00.IN,Data source: United Nations World Population Prospects
UGA,EG.EGY.PRIM.PP.KD,"Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
UGA,IT.NET.BBND.P2,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,IT.NET.BBND,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,MS.MIL.XPND.ZS,2015-2018 SIPRI estimates.
UGA,ST.INT.ARVL,Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders.
UGA,MS.MIL.XPND.CN,2015-2018 SIPRI estimates.
UGA,SP.POP.GROW,Data source: United Nations World Population Prospects
UGA,SM.POP.NETM,Data source: United Nations World Population Prospects
UGA,IT.MLT.MAIN.P2,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,SP.POP.TOTL,Data source: United Nations World Population Prospects
UGA,EG.ELC.RNEW.ZS,Sources: UN Energy Statistics (2014)
UGA,ST.INT.RCPT.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UGA,EG.FEC.RNEW.ZS,Sources: UN Energy Statistics (2014)
UGA,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt for 2022 are based on reports provided by the country. Long term private nonguaranteed debt and short-term debt data for 2022 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds). Data include the effects of HIPC and MDRI debt relief. DSSI eligible and not participating in 2020 and 2021.
UGA,ST.INT.TVLR.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UGA,IT.CEL.SETS.P2,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,ST.INT.TVLX.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UGA,MS.MIL.XPND.CD,2015-2017 SIPRI estimates.
UGA,ST.INT.TRNX.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UGA,SP.DYN.CBRT.IN,Data source: United Nations World Population Prospects
UGA,SP.DYN.AMRT.FE,Data source: United Nations World Population Prospects
UGA,SP.DYN.CDRT.IN,Data source: United Nations World Population Prospects
UGA,SP.DYN.LE00.MA.IN,Data source: United Nations World Population Prospects
UGA,ST.INT.XPND.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UGA,IT.CEL.SETS,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,ST.INT.DPRT,Includes overnight visitors (tourists) only.
UGA,IT.NET.USER.ZS,Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).
UGA,SP.DYN.AMRT.MA,Data source: United Nations World Population Prospects
UGA,IS.RRS.GOOD.MT.K6,Source: Internation Union of Railways (UIC)
UGA,SP.DYN.TFRT.IN,Data source: United Nations World Population Prospects
UGA,ST.INT.TRNR.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,MS.MIL.XPND.GD.ZS,2009-2019 SIPRI estimates.
UKR,NE.CON.PRVT.PC.KD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2022 are based on reports provided by the country. Long term private nonguaranteed debt data for 2022 are based on reports provided by the country and on market data. Short-term debt data for 2022 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).
UKR,SP.DYN.LE00.IN,Derived using male and female life expectancy
UKR,IS.RRS.GOOD.MT.K6,Source: OECD
UKR,NY.GNP.PCAP.PP.KD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,NY.GNP.PCAP.CD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,NY.GNP.PCAP.PP.CD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,ST.INT.TVLX.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,NY.GNP.PCAP.CN,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,NY.GNP.PCAP.KN,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,MS.MIL.XPND.ZS,2009-2019 SIPRI estimates.
UKR,SP.DYN.CBRT.IN,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,ST.INT.TRNR.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,IT.CEL.SETS,State Department of Communications & Information Technology.
UKR,NY.GNP.PCAP.KD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,IT.MLT.MAIN.P2,State Department of Communications & Information Technology.
UKR,SM.POP.NETM,Data source: United Nations World Population Prospects
UKR,ST.INT.ARVL,Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.
UKR,NY.ADJ.NNTY.PC.KD.ZG,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
UKR,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)"
UKR,IT.MLT.MAIN,State Department of Communications & Information Technology.
UKR,SP.DYN.LE00.FE.IN,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,IT.NET.BBND,State Department of Communications & Information Technology.
UKR,IS.RRS.PASG.KM,Source: OECD
UKR,NY.ADJ.NNTY.PC.KD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,NY.GDP.PCAP.CD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,IT.NET.BBND.P2,State Department of Communications & Information Technology.
UKR,MS.MIL.XPND.CN,2004-2022 SIPRI estimates.
UKR,NY.GDP.PCAP.CN,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)"
UKR,SP.POP.GROW,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report, UNHCR"
UKR,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)"
UKR,SP.POP.TOTL,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report, UNHCR"
UKR,ST.INT.RCPT.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,ST.INT.TVLR.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,NY.GDP.PCAP.KD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,ST.INT.TRNX.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,ST.INT.DPRT,Includes overnight visitors (tourists) and same-day visitors (excursionists).
UKR,IT.CEL.SETS.P2,State Department of Communications & Information Technology.
UKR,MS.MIL.XPND.CD,2009-2019 SIPRI estimates.
UKR,SP.DYN.AMRT.FE,Data source: United Nations World Population Prospects
UKR,NY.GDP.PCAP.PP.KD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,SP.DYN.CDRT.IN,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,NY.GDP.PCAP.KN,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,SP.DYN.LE00.MA.IN,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,IT.NET.USER.ZS,State Department of Communications & Information Technology.
UKR,SP.DYN.TFRT.IN,"Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,ST.INT.XPND.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
UKR,SP.DYN.AMRT.MA,Data source: United Nations World Population Prospects
UKR,NY.GDP.PCAP.PP.CD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UKR,NY.ADJ.NNTY.PC.CD,"Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
UMC,SH.STA.SMSS.UR.ZS,"Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
UMC,SH.STA.SMSS.RU.ZS,"Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
UMC,SH.STA.STNT.ME.ZS,"Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME."
UMC,SH.STA.SMSS.ZS,"Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
UMC,SH.H2O.SMDW.ZS,"Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
UMC,SH.STA.OWGH.ME.ZS,"Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME."
UMC,SH.H2O.SMDW.UR.ZS,"Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
UMC,SH.H2O.SMDW.RU.ZS,"Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
URY,SP.DYN.AMRT.MA,Data source: United Nations World Population Prospects
URY,ST.INT.RCPT.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
URY,ST.INT.TRNX.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
URY,SP.DYN.CBRT.IN,Data source: United Nations World Population Prospects
URY,SP.DYN.AMRT.FE,Data source: United Nations World Population Prospects
URY,SP.POP.GROW,Data source: United Nations World Population Prospects
URY,SP.POP.TOTL,Data source: United Nations World Population Prospects
URY,DT.DOD.DPNG.CD,Data on private nonguaranteed debt only cover Inter-American Development Bank and Bonds.
URY,IS.RRS.PASG.KM,Source: Internation Union of Railways (UIC)
URY,DT.DOD.DSTC.CD,Data on short term debt on original maturity basis are based on reports provided by Central Bank from 1999.
URY,SP.DYN.LE00.IN,Data source: United Nations World Population Prospects
URY,IT.NET.BBND,Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.
URY,IT.MLT.MAIN,Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.
URY,MS.MIL.XPND.ZS,1972-1990 SIPRI estimates.
URY,ST.INT.XPND.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
URY,MS.MIL.XPND.CD,1972-1990 SIPRI estimates.
URY,IT.CEL.SETS.P2,Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.
URY,SM.POP.NETM,Data source: United Nations World Population Prospects
URY,ST.INT.TRNR.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
URY,IT.CEL.SETS,Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.
URY,SP.DYN.TFRT.IN,Data source: United Nations World Population Prospects
URY,ST.INT.TVLX.CD,Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.
